,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Outlier
137,CA-2017-145583,2017-10-13,2017-10-19,standard class,LC-16885,lena creighton,consumer,roseville,california,95661,west,OFF-BI-10004781,office supplies,binders,gbc wire binding strips,76.176,False
138,CA-2017-145583,2017-10-13,2017-10-19,standard class,LC-16885,lena creighton,consumer,roseville,california,95661,west,OFF-SU-10001218,office supplies,supplies,fiskars softgrip scissors,65.88,False
139,CA-2017-145583,2017-10-13,2017-10-19,standard class,LC-16885,lena creighton,consumer,roseville,california,95661,west,FUR-FU-10001706,furniture,furnishings,longer-life soft white bulbs,43.12,False
140,CA-2017-110366,2017-09-05,2017-09-07,second class,JD-15895,jonathan doherty,corporate,philadelphia,pennsylvania,19140,east,FUR-FU-10004848,furniture,furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",82.8,False
141,CA-2018-106180,2018-09-18,2018-09-23,standard class,SH-19975,sally hughsby,corporate,san francisco,california,94122,west,OFF-AR-10000940,office supplies,art,newell 343,8.82,False
142,CA-2018-106180,2018-09-18,2018-09-23,standard class,SH-19975,sally hughsby,corporate,san francisco,california,94122,west,OFF-EN-10004030,office supplies,envelopes,convenience packs of business envelopes,10.86,False
143,CA-2018-106180,2018-09-18,2018-09-23,standard class,SH-19975,sally hughsby,corporate,san francisco,california,94122,west,OFF-PA-10004327,office supplies,paper,xerox 1911,143.7,False
144,CA-2018-155376,2018-12-22,2018-12-27,standard class,SG-20080,sandra glassco,consumer,independence,missouri,64055,central,OFF-AP-10001058,office supplies,appliances,sanyo 2.5 cubic foot mid-size office refrigerators,839.43,True
145,CA-2016-110744,2016-09-07,2016-09-12,standard class,HA-14920,helen andreada,consumer,pasadena,california,91104,west,OFF-ST-10003656,office supplies,storage,safco industrial wire shelving,671.93,True
146,CA-2015-110072,2015-10-22,2015-10-28,standard class,MG-17680,maureen gastineau,home office,newark,ohio,43055,east,FUR-FU-10000521,furniture,furnishings,"seth thomas 14"" putty-colored wall clock",93.888,False
147,CA-2017-114489,2017-12-05,2017-12-09,standard class,JE-16165,justin ellison,corporate,franklin,wisconsin,53132,central,TEC-PH-10000215,technology,phones,plantronics cordless phone headset with in-line volume - m214c,384.45,False
148,CA-2017-114489,2017-12-05,2017-12-09,standard class,JE-16165,justin ellison,corporate,franklin,wisconsin,53132,central,TEC-PH-10001448,technology,phones,anker astro 15000mah usb portable charger,149.97,False
149,CA-2017-114489,2017-12-05,2017-12-09,standard class,JE-16165,justin ellison,corporate,franklin,wisconsin,53132,central,FUR-CH-10000454,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",1951.84,True
150,CA-2017-114489,2017-12-05,2017-12-09,standard class,JE-16165,justin ellison,corporate,franklin,wisconsin,53132,central,OFF-BI-10002735,office supplies,binders,gbc prestige therm-a-bind covers,171.55,False
151,CA-2017-158834,2017-03-13,2017-03-16,first class,TW-21025,tamara willingham,home office,scottsdale,arizona,85254,west,OFF-AP-10000326,office supplies,appliances,belkin 7 outlet surgemaster surge protector with phone protection,157.92,False
152,CA-2017-158834,2017-03-13,2017-03-16,first class,TW-21025,tamara willingham,home office,scottsdale,arizona,85254,west,TEC-PH-10001254,technology,phones,jabra biz 2300 duo qd duo corded headset,203.184,False
153,CA-2016-124919,2016-05-31,2016-06-02,first class,SP-20650,stephanie phelps,corporate,san jose,california,95123,west,OFF-PA-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,58.38,False
154,CA-2016-124919,2016-05-31,2016-06-02,first class,SP-20650,stephanie phelps,corporate,san jose,california,95123,west,OFF-PA-10002254,office supplies,paper,xerox 1883,105.52,False
155,CA-2016-124919,2016-05-31,2016-06-02,first class,SP-20650,stephanie phelps,corporate,san jose,california,95123,west,OFF-ST-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",80.88,False
156,CA-2016-118948,2016-05-28,2016-06-03,standard class,NK-18490,neil knudson,home office,seattle,washington,98105,west,OFF-AR-10001547,office supplies,art,newell 311,6.63,False
157,CA-2015-104269,2015-03-01,2015-03-06,second class,DB-13060,dave brooks,consumer,seattle,washington,98115,west,FUR-CH-10004063,furniture,chairs,global deluxe high-back manager's chair,457.568,False
158,CA-2017-114104,2017-11-20,2017-11-24,standard class,NP-18670,nora paige,consumer,edmond,oklahoma,73034,central,OFF-LA-10002475,office supplies,labels,avery 519,14.62,False
159,CA-2017-114104,2017-11-20,2017-11-24,standard class,NP-18670,nora paige,consumer,edmond,oklahoma,73034,central,TEC-PH-10004536,technology,phones,avaya 5420 digital phone,944.93,True
160,CA-2017-162733,2017-05-11,2017-05-12,first class,TT-21070,ted trevino,consumer,los angeles,california,90045,west,OFF-PA-10002751,office supplies,paper,xerox 1920,5.98,False
161,CA-2016-119697,2016-12-28,2016-12-31,second class,EM-13960,eric murdock,consumer,philadelphia,pennsylvania,19134,east,TEC-AC-10003657,technology,accessories,lenovo 17-key usb numeric keypad,54.384,False
162,CA-2017-154508,2017-11-16,2017-11-20,standard class,RD-19900,ruben dartt,consumer,carlsbad,new mexico,88220,west,OFF-EN-10001990,office supplies,envelopes,staple envelope,28.4,False
163,CA-2017-113817,2017-11-07,2017-11-11,standard class,MJ-17740,max jones,consumer,seattle,washington,98115,west,OFF-BI-10004002,office supplies,binders,wilson jones international size a4 ring binders,27.68,False
164,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,becky martin,consumer,san antonio,texas,78207,central,OFF-AR-10004441,office supplies,art,bic brite liner highlighters,9.936,False
165,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,becky martin,consumer,san antonio,texas,78207,central,TEC-MA-10000822,technology,machines,lexmark mx611dhe monochrome laser printer,8159.952,True
166,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,becky martin,consumer,san antonio,texas,78207,central,OFF-ST-10000991,office supplies,storage,space solutions hd industrial steel shelving.,275.928,False
167,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,becky martin,consumer,san antonio,texas,78207,central,FUR-CH-10004287,furniture,chairs,safco arco folding chair,1740.06,True
168,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,becky martin,consumer,san antonio,texas,78207,central,OFF-AR-10002656,office supplies,art,sanford liquid accent highlighters,32.064,False
169,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,becky martin,consumer,san antonio,texas,78207,central,OFF-AP-10002518,office supplies,appliances,kensington 7 outlet masterpiece power center,177.98,False
170,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,becky martin,consumer,san antonio,texas,78207,central,TEC-PH-10003931,technology,phones,jbl micro wireless portable bluetooth speaker,143.976,False
171,CA-2015-118962,2015-08-05,2015-08-09,standard class,CS-12130,chad sievert,consumer,los angeles,california,90004,west,OFF-PA-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6” x 11”",20.94,False
172,CA-2015-118962,2015-08-05,2015-08-09,standard class,CS-12130,chad sievert,consumer,los angeles,california,90004,west,OFF-PA-10001144,office supplies,paper,xerox 1913,110.96,False
173,CA-2015-118962,2015-08-05,2015-08-09,standard class,CS-12130,chad sievert,consumer,los angeles,california,90004,west,FUR-CH-10003817,furniture,chairs,"global value steno chair, gray",340.144,False
174,US-2015-100853,2015-09-14,2015-09-19,standard class,JB-15400,jennifer braxton,corporate,chicago,illinois,60623,central,OFF-AP-10000891,office supplies,appliances,kensington 7 outlet masterpiece homeoffice power control center,52.448,False
175,US-2015-100853,2015-09-14,2015-09-19,standard class,JB-15400,jennifer braxton,corporate,chicago,illinois,60623,central,OFF-LA-10003148,office supplies,labels,avery 51,20.16,False
176,US-2018-152366,2018-04-21,2018-04-25,second class,SJ-20500,shirley jackson,consumer,houston,texas,77036,central,OFF-AP-10002684,office supplies,appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",97.264,False
177,US-2016-101511,2016-11-21,2016-11-23,second class,JE-15745,joel eaton,consumer,newark,ohio,43055,east,FUR-CH-10004698,furniture,chairs,"padded folding chairs, black, 4/carton",396.802,False
178,US-2016-101511,2016-11-21,2016-11-23,second class,JE-15745,joel eaton,consumer,newark,ohio,43055,east,OFF-SU-10002189,office supplies,supplies,acme rosewood handle letter opener,15.88,False
179,CA-2016-137225,2016-12-15,2016-12-19,standard class,JK-15640,jim kriz,home office,new york city,new york,10009,east,OFF-AR-10001940,office supplies,art,"sanford colorific eraseable coloring pencils, 12 count",3.28,False
180,CA-2015-166191,2015-12-05,2015-12-09,second class,DK-13150,david kendrick,corporate,decatur,illinois,62521,central,OFF-ST-10003455,office supplies,storage,"tenex file box, personal filing tote with lid, black",24.816,False
181,CA-2015-166191,2015-12-05,2015-12-09,second class,DK-13150,david kendrick,corporate,decatur,illinois,62521,central,TEC-AC-10004659,technology,accessories,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,408.744,False
182,CA-2015-158274,2015-11-19,2015-11-24,second class,RM-19675,robert marley,home office,monroe,louisiana,71203,south,TEC-PH-10003273,technology,phones,at&t tr1909w,503.96,True
183,CA-2015-158274,2015-11-19,2015-11-24,second class,RM-19675,robert marley,home office,monroe,louisiana,71203,south,TEC-PH-10004896,technology,phones,nokia lumia 521 (t-mobile),149.95,False
184,CA-2015-158274,2015-11-19,2015-11-24,second class,RM-19675,robert marley,home office,monroe,louisiana,71203,south,TEC-AC-10002345,technology,accessories,hp standard 104 key ps/2 keyboard,29.0,False
185,CA-2017-105018,2017-11-28,2017-12-02,standard class,SK-19990,sally knutson,consumer,fairfield,connecticut,6824,east,OFF-BI-10001890,office supplies,binders,avery poly binder pockets,7.16,False
186,CA-2015-123260,2015-08-26,2015-08-30,standard class,FM-14290,frank merwin,home office,los angeles,california,90032,west,TEC-AC-10002323,technology,accessories,sandisk ultra 32 gb microsdhc class 10 memory card,176.8,False
187,CA-2017-157000,2017-07-16,2017-07-22,standard class,AM-10360,alice mccarthy,corporate,grand prairie,texas,75051,central,OFF-ST-10001328,office supplies,storage,"personal filing tote with lid, black/gray",37.224,False
188,CA-2017-157000,2017-07-16,2017-07-22,standard class,AM-10360,alice mccarthy,corporate,grand prairie,texas,75051,central,OFF-PA-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,20.016,False
189,CA-2016-102281,2016-10-12,2016-10-14,first class,MP-17470,mark packer,home office,new york city,new york,10035,east,FUR-BO-10002613,furniture,bookcases,"atlantic metals mobile 4-shelf bookcases, custom colors",899.136,True
190,CA-2016-102281,2016-10-12,2016-10-14,first class,MP-17470,mark packer,home office,new york city,new york,10035,east,TEC-PH-10001552,technology,phones,i need's 3d hello kitty hybrid silicone case cover for htc one x 4g with 3d hello kitty stylus pen green/pink,71.76,False
191,CA-2016-102281,2016-10-12,2016-10-14,first class,MP-17470,mark packer,home office,new york city,new york,10035,east,OFF-PA-10000061,office supplies,paper,xerox 205,51.84,False
192,CA-2016-102281,2016-10-12,2016-10-14,first class,MP-17470,mark packer,home office,new york city,new york,10035,east,FUR-BO-10002545,furniture,bookcases,"atlantic metals mobile 3-shelf bookcases, custom colors",626.352,True
193,CA-2016-102281,2016-10-12,2016-10-14,first class,MP-17470,mark packer,home office,new york city,new york,10035,east,OFF-AR-10003514,office supplies,art,4009 highlighters by sanford,19.9,False
194,CA-2016-131457,2016-10-31,2016-11-06,standard class,MZ-17515,mary zewe,corporate,redlands,california,92374,west,OFF-EN-10001509,office supplies,envelopes,poly string tie envelopes,14.28,False
195,CA-2015-140004,2015-03-21,2015-03-25,standard class,CB-12025,cassandra brandow,consumer,hamilton,ohio,45011,east,OFF-AR-10004685,office supplies,art,"binney & smith crayola metallic colored pencils, 8-color set",7.408,False
196,CA-2015-140004,2015-03-21,2015-03-25,standard class,CB-12025,cassandra brandow,consumer,hamilton,ohio,45011,east,OFF-AR-10004027,office supplies,art,"binney & smith inktank erasable desk highlighter, chisel tip, yellow, 12/box",6.048,False
197,CA-2018-107720,2018-11-06,2018-11-13,standard class,VM-21685,valerie mitchum,home office,westfield,new jersey,7090,east,OFF-ST-10001414,office supplies,storage,decoflex hanging personal folder file,46.26,False
198,US-2018-124303,2018-07-06,2018-07-13,standard class,FH-14365,fred hopkins,corporate,philadelphia,pennsylvania,19120,east,OFF-BI-10000343,office supplies,binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",2.946,False
199,US-2018-124303,2018-07-06,2018-07-13,standard class,FH-14365,fred hopkins,corporate,philadelphia,pennsylvania,19120,east,OFF-PA-10002749,office supplies,paper,"wirebound message books, 5-1/2 x 4 forms, 2 or 4 forms per page",16.056,False
200,CA-2018-105074,2018-06-24,2018-06-29,standard class,MB-17305,maria bertelson,consumer,akron,ohio,44312,east,OFF-PA-10002666,office supplies,paper,southworth 25% cotton linen-finish paper & envelopes,21.744,False
201,CA-2015-133690,2015-08-03,2015-08-05,first class,BS-11755,bruce stewart,consumer,denver,colorado,80219,west,FUR-TA-10004289,furniture,tables,boxoffice by design rectangular and half-moon meeting room tables,218.75,False
202,CA-2015-133690,2015-08-03,2015-08-05,first class,BS-11755,bruce stewart,consumer,denver,colorado,80219,west,OFF-AP-10003622,office supplies,appliances,"bravo ii megaboss 12-amp hard body upright, replacement belts, 2 belts per pack",2.6,False
203,US-2018-116701,2018-12-17,2018-12-21,second class,LC-17140,logan currie,consumer,dallas,texas,75220,central,OFF-AP-10003217,office supplies,appliances,eureka sanitaire  commercial upright,66.284,False
204,CA-2018-126382,2018-06-03,2018-06-07,standard class,HK-14890,heather kirkland,corporate,franklin,tennessee,37064,south,FUR-FU-10002960,furniture,furnishings,"eldon 200 class desk accessories, burgundy",35.168,False
205,CA-2018-108329,2018-12-09,2018-12-14,standard class,LE-16810,laurel elliston,consumer,whittier,california,90604,west,TEC-PH-10001918,technology,phones,nortel business series terminal t7208 digital phone,444.768,False
206,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,joseph holt,consumer,saginaw,michigan,48601,central,OFF-ST-10000642,office supplies,storage,"tennsco lockers, gray",83.92,False
207,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,joseph holt,consumer,saginaw,michigan,48601,central,TEC-PH-10001700,technology,phones,panasonic kx-tg6844b expandable digital cordless telephone,131.98,False
208,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,joseph holt,consumer,saginaw,michigan,48601,central,OFF-BI-10003274,office supplies,binders,"avery durable slant ring binders, no labels",15.92,False
209,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,joseph holt,consumer,saginaw,michigan,48601,central,OFF-FA-10000134,office supplies,fasteners,"advantus push pins, aluminum head",52.29,False
210,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,joseph holt,consumer,saginaw,michigan,48601,central,OFF-ST-10001522,office supplies,storage,"gould plastics 18-pocket panel bin, 34w x 5-1/4d x 20-1/2h",91.99,False
